,NSRId,OrgNr,Navn,Karakteristikk,FulltNavn,KommuneNavn,Epost,ErAktiv,ErSkole,ErSkoleEier,ErGrunnSkole,ErPrivatSkole,ErOffentligSkole,ErVideregaaendeSkole,VisesPaaWeb,KommuneNr,FylkeNr,EndretDato
12340,1007365,975283682,Ålvundfjord skule,,Ålvundfjord skule ,Sunndal,postmottak.alvundfjord.skole@sunndal.kommune.no,True,True,False,True,False,True,False,True,1563,15,2021-01-12T01:54:44.527
12341,1007736,975288870,Gjøra oppvekstsenter,Avd skule,Gjøra oppvekstsenter Avd skule,Sunndal,ole.bruseth@sunndal.kommune.no,True,True,False,True,False,True,False,True,1563,15,2021-01-12T01:54:44.603
12342,1007367,975283704,Løykja skole,,Løykja skole ,Sunndal,postmottak.loykja.skole@sunndal.kommune.no,True,True,False,True,False,True,False,True,1563,15,2021-01-12T01:54:44.697
12343,1007371,975283747,Tredal skole,,Tredal skole ,Sunndal,postmottak.tredal.skole@sunndal.kommune.no,True,True,False,True,False,True,False,True,1563,15,2021-01-12T01:54:44.807
12344,1003877,881888092,Sunndal kommune Pedagogisk senter,,Sunndal kommune Pedagogisk senter ,Sunndal,pedagogisk.senter@sunndal.kommune.no,True,True,False,False,False,True,False,True,1563,15,2021-01-12T01:54:44.887
12345,1004582,974021587,Hitra kulturskole,,Hitra kulturskole ,Hitra,postmottak@hitra.kommune.no,True,True,False,False,False,True,False,True,5056,50,2021-01-12T01:54:45.747
12346,1004583,974022915,Indre Fosen kommune Musikk- og kulturskole,,Indre Fosen kommune Musikk- og kulturskole ,Indre Fosen,postmottak@indrefosen.kommune.no,True,True,False,False,False,True,False,True,5054,50,2021-01-12T01:54:46.92
12347,1004581,974021390,Orkland kommune kulturskole Krokstadøra,,Orkland kommune kulturskole Krokstadøra ,Orkland,postmottak@snillfjord.kommune.no,True,True,False,False,False,True,False,True,5059,50,2021-01-12T01:54:50.11
12348,1008712,980476774,Orkland kommune Meldal kulturskole,,Orkland kommune Meldal kulturskole ,Orkland,kulturskolen@meldal.kommune.no,True,True,False,False,False,True,False,True,5059,50,2021-01-12T01:54:50.187
12349,1009009,983903282,Orkland kommune kulturskole Lensvik,,Orkland kommune kulturskole Lensvik ,Orkland,postmottak@agdenes.kommune.no,True,True,False,False,False,True,False,True,5059,50,2021-01-12T01:54:50.25
12350,1004590,974029987,Skaun kulturskole,,Skaun kulturskole ,Skaun,skaun.kulturskole@skaun.kommune.no,True,True,False,False,False,True,False,True,5029,50,2021-01-12T01:54:50.96
12351,1003601,874799882,Høgskolen i Bodø avd Fiskeri- og Naturfag,Avd Fiskeri- og Naturfag,Høgskolen i Bodø avd Fiskeri- og Naturfag Avd Fiskeri- og Naturfag,Bodø,,False,True,False,False,False,True,False,True,1804,18,2021-01-12T01:54:53.123
12352,1003602,874799912,Høgskolen i Bodø avd for Helsefag,Avd for Helsefag,Høgskolen i Bodø avd for Helsefag Avd for Helsefag,Bodø,,False,True,False,False,False,True,False,True,1804,18,2021-01-12T01:54:53.36
12353,1006238,974799855,Høgskolen i Bodø avd Helsefag Gravdal,Avd Helsefag Gravdal,Høgskolen i Bodø avd Helsefag Gravdal Avd Helsefag Gravdal,Vestvågøy,,False,True,False,False,False,True,False,True,1860,18,2021-01-12T01:54:53.623
12354,1006239,974799863,Høgskolen i Bodø Handelshøgskolen,Handelshøgskolen,Høgskolen i Bodø Handelshøgskolen Handelshøgskolen,Bodø,,False,True,False,False,False,True,False,True,1804,18,2021-01-12T01:54:53.847
12355,1006240,974799871,Høgskolen i Bodø avd for Samfunnsfag,Avd for Samfunnsfag,Høgskolen i Bodø avd for Samfunnsfag Avd for Samfunnsfag,Bodø,,False,True,False,False,False,True,False,True,1804,18,2021-01-12T01:54:54.113
12356,1006241,974799898,Høgskolen i Bodø Senter for Journalistikk,Senter for Journalistikk,Høgskolen i Bodø Senter for Journalistikk Senter for Journalistikk,Bodø,,False,True,False,False,False,True,False,True,1804,18,2021-01-12T01:54:54.347
12357,1006242,974799901,Høgskolen i Bodø avd for Lærerutdanning,Avd for Lærerutdanning,Høgskolen i Bodø avd for Lærerutdanning Avd for Lærerutdanning,Bodø,,False,True,False,False,False,True,False,True,1804,18,2021-01-12T01:54:54.627
12358,1009133,984933940,Høgskolen i Bodø avd Senter for Profesjonsstudier,Avd Senter for Profesjonsstudier,Høgskolen i Bodø avd Senter for Profesjonsstudier Avd Senter for Profesjonsstudier,Bodø,,False,True,False,False,False,True,False,True,1804,18,2021-01-12T01:54:54.847
12359,1009134,984933959,Høgskolen i Bodø avd Statens Kunnsk/utviklingssenter,Avd Statens Kunnsk/utviklingssenter,Høgskolen i Bodø avd Statens Kunnsk/utviklingssenter Avd Statens Kunnsk/utviklingssenter,Bodø,,False,True,False,False,False,True,False,True,1804,18,2021-01-12T01:54:55.067
12360,1004596,974033070,Namsos kommunale kulturskole,,Namsos kommunale kulturskole ,Namsos,Kulturskolen@namsos.kommune.no,True,True,False,False,False,True,False,True,5007,50,2021-01-12T01:54:59.01
12361,1007040,975279294,Volden skole,,Volden skole ,Verdal,,False,True,False,True,False,True,False,True,1721,17,2021-01-12T01:55:03.17
12362,1007039,975279243,Vinne skole,,Vinne skole ,Verdal,,False,True,False,True,False,True,False,True,1721,17,2021-01-12T01:55:03.467
12363,1007044,975279332,Stiklestad skole,,Stiklestad skole ,Verdal,stiklestad.skole@verdal.kommune.no,True,True,False,True,False,True,False,True,5038,50,2021-01-12T01:55:04.39
12364,1007042,975279316,Ness skole,,Ness skole ,Verdal,ness.oppvekstsenter@verdal.kommune.no,True,True,False,True,False,True,False,True,5038,50,2021-01-12T01:55:04.533
12365,1007038,975279235,Verdalsøra barneskole,,Verdalsøra barneskole ,Verdal,verdalsora.bskole@verdal.kommune.no,True,True,False,True,False,True,False,True,5038,50,2021-01-12T01:55:04.61
12366,1004600,974036606,Vuku barne- og ungdomsskole,,Vuku barne- og ungdomsskole ,Verdal,vuku.skole@verdal.kommune.no,True,True,False,True,False,True,False,True,5038,50,2021-01-12T01:55:04.737
12367,1007041,975279308,Leksdal skole,,Leksdal skole ,Verdal,leksdal.skole@verdal.kommune.no,True,True,False,True,False,True,False,True,5038,50,2021-01-12T01:55:04.813
12368,1007904,975294633,Ørmelen skole,,Ørmelen skole ,Verdal,Ormelen.skole@Verdal.kommune.no,True,True,False,True,False,True,False,True,5038,50,2021-01-12T01:55:04.9
12369,1007045,975279340,Verdalsøra ungdomsskole,,Verdalsøra ungdomsskole ,Verdal,verdalsora.uskole@verdal.kommune.no,True,True,False,True,False,True,False,True,5038,50,2021-01-12T01:55:04.993
12370,1007043,975279324,Garnes skole,,Garnes skole ,Verdal,garnes.oppvekstsenter@verdal.kommune.no,True,True,False,True,False,True,False,True,5038,50,2021-01-12T01:55:05.103
12371,1004610,974043068,Ankenes skole,,Ankenes skole ,Narvik,ankenes.skole@narvik.kommune.no,True,True,False,True,False,True,False,True,1806,18,2021-01-12T01:55:05.837
12372,1007586,975286770,Fiplingdal skole,,Fiplingdal skole ,Grane,,False,True,False,True,False,True,False,True,1825,18,2021-01-12T01:55:07.493
12373,1009015,983938906,Grane kulturskole,,Grane kulturskole ,Grane,ase.granmo@grane.kommune.no,True,True,False,False,False,True,False,True,1825,18,2021-01-12T01:55:08.793
12374,1004613,974046024,Grane barne- og ungdomsskole,,Grane barne- og ungdomsskole ,Grane,rektor@grane.kommune.no,True,True,False,True,False,True,False,True,1825,18,2021-01-12T01:55:08.87
12375,1004615,974048566,Sørarnøy skole og barnehage,Avd skole,Sørarnøy skole og barnehage Avd skole,Gildeskål,sorarnoy@gildeskal.kommune.no,True,True,False,True,False,True,False,True,1838,18,2021-01-12T01:55:09.657
12376,1004616,974048574,Inndyr skole,Avd skole,Inndyr skole Avd skole,Gildeskål,inndyr.skole@gildeskal.kommune.no,True,True,False,True,False,True,False,True,1838,18,2021-01-12T01:55:10.373
12377,1004625,974055708,Harstad kulturskole,,Harstad kulturskole ,Harstad,halvard.bakklund@harstad.kommune.no,True,True,False,False,False,True,False,True,5402,54,2021-01-12T01:55:11.417
12378,1004630,974058111,Stakkevollan skole,,Stakkevollan skole ,Tromsø,stakkevollan.skole@tromso.kommune.no,True,True,False,True,False,True,False,True,5401,54,2021-01-12T01:55:12.267
12379,1004631,974058758,Sand skole,,Sand skole ,Balsfjord,kontoret@sandskole.no,True,True,False,True,False,True,False,True,5422,54,2021-01-12T01:55:12.877
12380,1004634,974058790,Nordkjosbotn skole,,Nordkjosbotn skole ,Balsfjord,Trude.brathen@balsfjord.kommune.no,True,True,False,True,False,True,False,True,5422,54,2021-01-12T01:55:13.533
12381,1004638,974061651,Senjahopen skole,,Senjahopen skole ,Senja,senjahopen.skole@senja.kommune.no,True,True,False,True,False,True,False,True,5421,54,2021-01-12T01:55:15.197
12382,1004655,974068192,Lægreid skule,,Lægreid skule ,Eidfjord,skule@eidfjord.kommune.no,True,True,False,True,False,True,False,True,4619,46,2021-01-12T01:55:16.3
12383,1004658,974074656,Peder Morset folkehøgskole,,Peder Morset folkehøgskole ,Selbu,pmf@pedermorset.no,True,True,False,False,True,False,False,True,5032,50,2021-01-12T01:55:17.52
12384,1004659,974085062,Kvitsund gymnas,,Kvitsund gymnas ,Kviteseid,admin@kvitsund.vgs.no,True,True,False,False,True,False,True,True,3821,38,2021-01-12T01:55:18.697
12385,1006275,975013294,Rudolf Steinerskolen i Oslo,,Rudolf Steinerskolen i Oslo ,Oslo,,False,True,False,False,True,False,False,True,0301,03,2021-01-12T01:55:20.253
12386,1004666,974117096,Rudolf steinerskolen i Oslo,,Rudolf steinerskolen i Oslo ,Oslo,post@rsio.no,True,True,False,True,True,False,True,True,0301,03,2021-01-12T01:55:20.397
12387,1004669,974117290,Tomb videregående skole,,Tomb videregående skole ,Råde,post@tomb.no,True,True,False,False,True,False,True,True,3017,30,2021-01-12T01:55:21.5
12388,1004671,974117371,Stiftelsen Sørlandets Maritime videregående skole,,Stiftelsen Sørlandets Maritime videregående skole ,Kristiansand,post@sjoekurs.no,True,True,False,False,True,False,False,True,4204,42,2021-01-12T01:55:22.6
12389,1004672,974117703,Nordborg Vgs,,Nordborg Vgs ,Senja,nordborg@nordborg.vgs.no,True,True,False,False,True,False,True,True,5421,54,2021-01-12T01:55:23.7
12390,1011903,912427617,Nordborg ungdomsskole,,Nordborg ungdomsskole ,Senja,post@nordborg.no,True,True,False,True,True,False,False,True,5421,54,2021-01-12T01:55:23.777
12391,1004673,974117711,Vestborg Vgs,,Vestborg Vgs ,Stranda,info@vestborg.no,True,True,False,False,True,False,True,True,1525,15,2021-01-12T01:55:25.1
12392,1004674,974117738,Drottningborg Vgs AS,,Drottningborg Vgs AS ,Grimstad,post@drottningborg.vgs.no,True,True,False,False,True,False,True,True,4202,42,2021-01-12T01:55:26.32
12393,1004676,974117797,Kristelig gymnasium,Videregående skole,Kristelig gymnasium Videregående skole,Oslo,kg@kg.vgs.no,True,True,False,False,True,False,True,True,0301,03,2021-01-12T01:55:27.57
12394,1006274,975013286,Kristelig gymnasium Ans,,Kristelig gymnasium Ans ,Oslo,kg@kg.vgs.no,True,True,False,True,True,False,False,True,0301,03,2021-01-12T01:55:27.65
12395,1004677,974117827,Haugetun folkehøyskole,,Haugetun folkehøyskole ,Fredrikstad,haugetun@haugetun.no,True,True,False,False,True,False,False,True,3004,30,2021-01-12T01:55:28.893
12396,1004678,974117835,Oslofjord folkehøgskole,,Oslofjord folkehøgskole ,Bærum,post@oslofjord.fhs.no,True,True,False,False,True,False,False,True,3024,30,2021-01-12T01:55:29.91
12397,1004679,974117843,Arbeiderbevegelsens folkehøgskole Ringsaker,,Arbeiderbevegelsens folkehøgskole Ringsaker ,Ringsaker,,True,True,False,False,True,False,False,True,3411,34,2021-01-12T01:55:30.867
12398,1004680,974117878,Bjerkely folkehøyskole,,Bjerkely folkehøyskole ,Åsnes,,True,True,False,False,True,False,False,True,3418,34,2021-01-12T01:55:31.87
12399,1004681,974117886,Musikkfolkehøgskolen Viken,,Musikkfolkehøgskolen Viken ,Gjøvik,,True,True,False,False,True,False,False,True,3407,34,2021-01-12T01:55:32.87
12400,1004682,974117894,Danvik folkehøgskole,,Danvik folkehøgskole ,Drammen,,True,True,False,False,True,False,False,True,3005,30,2021-01-12T01:55:34.78
12401,1004684,974117916,Grenland folkehøgskole,,Grenland folkehøgskole ,Porsgrunn,,True,True,False,False,True,False,False,True,3806,38,2021-01-12T01:55:35.83
12402,1004689,974118246,Sunnfjord folkehøgskule,,Sunnfjord folkehøgskule ,Sunnfjord,kontor@sunnfjord.fhs.no,True,True,False,False,True,False,False,True,4647,46,2021-01-12T01:55:36.903
12403,1004690,974118254,Nordfjord folkehøgskule SA,,Nordfjord folkehøgskule SA ,Gloppen,kontor@friluftslivskulen.no,True,True,False,False,True,False,False,True,4650,46,2021-01-12T01:55:37.803
12404,1004691,974118262,Stiftelsen Sunnmøre folkehøgskule,,Stiftelsen Sunnmøre folkehøgskule ,Ulstein,post@sufh.no,True,True,False,False,True,False,False,True,1516,15,2021-01-12T01:55:38.743
12405,1004692,974118270,Nordvestlandet folkehøgskole SA,,Nordvestlandet folkehøgskole SA ,Gjemnes,kontor@hogtun.no,True,True,False,False,True,False,False,True,1557,15,2021-01-12T01:55:40.34
12406,1004696,974118327,Harstad folkehøgskole,,Harstad folkehøgskole ,Harstad,,True,True,False,False,True,False,False,True,5402,54,2021-01-12T01:55:41.787
12407,1004699,974118661,Stiftelsen Fredly folkehøgskole,,Stiftelsen Fredly folkehøgskole ,Skaun,kontor@fredly.fhs.no,True,True,False,False,True,False,False,True,5029,50,2021-01-12T01:55:43.32
12408,1004704,974122898,Steinerskolen i Bærum,Grunnskoleundervisning,Steinerskolen i Bærum Grunnskoleundervisning,Bærum,grav@steinerskolen.no,True,True,False,True,True,False,False,True,3024,30,2021-01-12T01:55:45.793
12409,1006277,975015785,Steinerskolen i Bærum,Videregående Opplæring,Steinerskolen i Bærum Videregående Opplæring,Bærum,grav@steinerskolen.no,True,True,False,False,True,False,True,True,3024,30,2021-01-12T01:55:45.857
12410,1004707,974127016,Steinerskolen i Trondheim,Grunnskole,Steinerskolen i Trondheim Grunnskole,Trondheim,trondheim@steinerskolen.no,True,True,False,True,True,False,False,True,5001,50,2021-01-12T01:55:47.28
12411,1006276,975014894,Steinerskolen i Trondheim,Videregående skole,Steinerskolen i Trondheim Videregående skole,Trondheim,post@steinerskolentrondheim.no,True,True,False,False,True,False,True,True,5001,50,2021-01-12T01:55:47.343
12412,1004725,974135558,Ål folkehøgskole og kurssenter for Døve,,Ål folkehøgskole og kurssenter for Døve ,Ål,aal.folkehogskole@al.fhs.no,True,True,False,False,True,False,False,True,3043,30,2021-01-12T01:55:48.473
12413,1004727,974135663,Soltun folkehøgskole,,Soltun folkehøgskole ,Tjeldsund,,True,True,False,False,True,False,False,True,5412,54,2021-01-12T01:55:50.477
12414,1004729,974139790,Val Skoler AS,,Val Skoler AS ,Nærøysund,post@val.vgs.no,True,True,False,True,True,False,True,True,5060,50,2021-01-12T01:55:51.707
12415,1004734,974149699,Kristen videregående skole Trøndelag,,Kristen videregående skole Trøndelag ,Trondheim,kvt@kvt.vgs.no,True,True,False,False,True,False,True,True,5001,50,2021-01-12T01:55:52.647
12416,1004735,974149966,Øya videregående skole,,Øya videregående skole ,Melhus,oya@oya.vgs.no,True,True,False,True,True,False,True,True,5028,50,2021-01-12T01:55:53.937
12417,1010858,976552490,Nla Høgskolen,Avd Olav Bjordalsvei,Nla Høgskolen Avd Olav Bjordalsvei,Bergen,,False,True,False,False,True,False,False,True,1201,12,2021-01-12T01:55:55.3
12418,1004736,974151359,Nla høgskolen Staffeldtsgate,,Nla høgskolen Staffeldtsgate ,Oslo,post@nla.no,True,True,False,False,True,False,False,True,0301,03,2021-01-12T01:55:55.49
12419,1004740,974157055,Nla mediehøgskolen Gimlekollen,,Nla mediehøgskolen Gimlekollen ,Kristiansand,post@nla.no,True,True,False,False,True,False,False,True,4204,42,2021-01-12T01:55:55.597
12420,1004168,973257250,Nla høgskolen,,Nla høgskolen ,Bergen,,True,True,False,False,True,False,False,True,4601,46,2021-01-12T01:55:55.677
12421,1004739,974154307,Steinerskolen Stavanger,Grunnskole,Steinerskolen Stavanger Grunnskole,Stavanger,post@stavanger-steinerskolen.no,True,True,False,True,True,False,False,True,1103,11,2021-01-12T01:55:56.74
12422,1006280,975037436,Steinerskolen i Stavanger,Videregående skole,Steinerskolen i Stavanger Videregående skole,Stavanger,,True,True,False,False,True,False,True,True,1103,11,2021-01-12T01:55:56.82
12423,1004747,974180022,Steinerskolen i Asker,Skole,Steinerskolen i Asker Skole,Asker,asker@steinerskolen.no,True,True,False,True,True,False,False,True,3025,30,2021-01-12T01:55:58.203
12424,1004748,974180030,Steinerskolen Gjøvik-Toten,,Steinerskolen Gjøvik-Toten ,Gjøvik,gjovik@steinerskolen.no,True,True,False,True,True,False,False,True,3407,34,2021-01-12T01:55:59.32
12425,1004749,974180693,International School Of Stavanger,Avd Undervisning,International School Of Stavanger Avd Undervisning,Stavanger,information@isstavanger.no,True,True,False,True,True,False,True,True,1103,11,2021-01-12T01:56:00.417
12426,1004759,974192020,Heltberg private gymnas,,Heltberg private gymnas ,Oslo,post@heltberg.oslo.no,True,True,False,False,True,False,True,True,0301,03,2021-01-12T01:56:01.56
12427,1004773,974334453,Øvre Eiker kulturskole,,Øvre Eiker kulturskole ,Øvre Eiker,kulturskolen@ovre-eiker.kommune.no,True,True,False,False,False,True,False,True,3048,30,2021-01-12T01:56:06.123
12428,1007477,975285065,Vestfossen barneskole,,Vestfossen barneskole ,Øvre Eiker,vestfossen.barneskole@ovre-eiker.kommune.no,True,True,False,True,False,True,False,True,3048,30,2021-01-12T01:56:06.217
12429,1003772,875290312,Hokksund ungdomsskole,,Hokksund ungdomsskole ,Øvre Eiker,hokksund.ungdomsskole@ovre-eiker.kommune.no,True,True,False,True,False,True,False,True,3048,30,2021-01-12T01:56:06.307
12430,1007475,975285049,Darbu barneskole,,Darbu barneskole ,Øvre Eiker,darbu.skole@ovre-eiker.kommune.no,True,True,False,True,False,True,False,True,3048,30,2021-01-12T01:56:06.393
12431,1007476,975285057,Skotselv skole,,Skotselv skole ,Øvre Eiker,skotselv.skole@Ovre-Eiker.Kommune.no,True,True,False,True,False,True,False,True,3048,30,2021-01-12T01:56:06.473
12432,1009723,988360260,Øvre Eiker kommune voksenopplæring,,Øvre Eiker kommune voksenopplæring ,Øvre Eiker,sveinungrene.royland@ovre-eiker.kommune.no,True,True,False,False,False,True,False,True,3048,30,2021-01-12T01:56:06.55
12433,1008622,979601980,Ormåsen barneskole,,Ormåsen barneskole ,Øvre Eiker,ormasen.skole@ovre-eiker.kommune.no,True,True,False,True,False,True,False,True,3048,30,2021-01-12T01:56:06.63
12434,1007474,975285030,Hokksund barneskole,,Hokksund barneskole ,Øvre Eiker,hokksund.barneskole@ovre-eiker.kommune.no,True,True,False,True,False,True,False,True,3048,30,2021-01-12T01:56:06.707
12435,1007478,975285073,Røren barneskole,,Røren barneskole ,Øvre Eiker,roren.skole@Ovre-Eiker.kommune.no,True,True,False,True,False,True,False,True,3048,30,2021-01-12T01:56:06.8
12436,1007811,975289982,Vestfossen ungdomsskole,,Vestfossen ungdomsskole ,Øvre Eiker,vestfossen.ungdomsskole@ovre-eiker.kommune.no,True,True,False,True,False,True,False,True,3048,30,2021-01-12T01:56:06.88
12437,1004777,974542498,Meråker skole,,Meråker skole ,Meråker,meraker.skole@meraker.kommune.no,True,True,False,True,False,True,False,True,5034,50,2021-01-12T01:56:09.047
12438,1008417,976975782,Meråker Musikk- og kulturskole,,Meråker Musikk- og kulturskole ,Meråker,knut.dolva@meraker.kommune.no,True,True,False,False,False,True,False,True,5034,50,2021-01-12T01:56:09.123
12439,1006319,975268659,Gausetangen skole,,Gausetangen skole ,Holmestrand,,False,True,False,True,False,True,False,True,0702,07,2021-01-12T01:56:13.41
12440,1007977,975298531,Hillestad skole,,Hillestad skole ,Holmestrand,,False,True,False,True,False,True,False,True,0702,07,2021-01-12T01:56:13.66
12441,1008266,976667832,Pedagogisk-Psykologisk Tjeneste for Holmestrand,,Pedagogisk-Psykologisk Tjeneste for Holmestrand ,Holmestrand,,False,True,False,False,False,True,False,True,0702,07,2021-01-12T01:56:13.88
12442,1008570,979150121,Holmestrand Musikk- og kulturskole,,Holmestrand Musikk- og kulturskole ,Holmestrand,holmestrand@kulturskolen.no,False,True,False,False,False,True,False,True,0702,07,2021-01-12T01:56:14.147
12443,1004778,974542714,Gjøklep ungdomsskole,,Gjøklep ungdomsskole ,Holmestrand,gjoklep@holmestrand.kommune.no,True,True,False,True,False,True,False,True,3802,38,2021-01-12T01:56:14.887
12444,1004398,973752049,Holmestrand kommune voksenopplæring,,Holmestrand kommune voksenopplæring ,Holmestrand,postmottak@holmestrand.kommune.no,True,True,False,False,False,True,False,True,3802,38,2021-01-12T01:56:14.997
12445,1005038,974560976,Haga skole,,Haga skole ,Holmestrand,haga.skole@holmestrand.kommune.no,True,True,False,True,False,True,False,True,3802,38,2021-01-12T01:56:15.073
12446,1006329,975268780,Sande ungdomsskole,,Sande ungdomsskole ,Holmestrand,sande.ungdomsskole@holmestrand.kommune.no,True,True,False,True,False,True,False,True,3802,38,2021-01-12T01:56:15.187
12447,1006330,975268799,Hof skole,,Hof skole ,Holmestrand,hof.skole@holmestrand.kommune.no,True,True,False,True,False,True,False,True,3802,38,2021-01-12T01:56:15.28
12448,1006327,975268756,Galleberg skole,,Galleberg skole ,Holmestrand,galleberg.skole@holmestrand.kommune.no,True,True,False,True,False,True,False,True,3802,38,2021-01-12T01:56:15.357
12449,1006320,975268667,Ekeberg skole,,Ekeberg skole ,Holmestrand,ekeberg.skole@holmestrand.kommune.no,True,True,False,True,False,True,False,True,3802,38,2021-01-12T01:56:15.437
12450,1007785,975289656,Botne skole,,Botne skole ,Holmestrand,botne.skole@holmestrand.kommune.no,True,True,False,True,False,True,False,True,3802,38,2021-01-12T01:56:15.5
12451,1008041,975315320,Kleiverud skole,,Kleiverud skole ,Holmestrand,kleiverud.skole@holmestrand.kommune.no,True,True,False,True,False,True,False,True,3802,38,2021-01-12T01:56:15.61
12452,1006326,975268748,Selvik skole,,Selvik skole ,Holmestrand,selvik.skole@holmestrand.kommune.no,True,True,False,True,False,True,False,True,3802,38,2021-01-12T01:56:15.687
12453,1006328,975268764,Kjeldås skole,,Kjeldås skole ,Holmestrand,kjeldas.skole@holmestrand.kommune.no,True,True,False,True,False,True,False,True,3802,38,2021-01-12T01:56:15.78
12454,1004780,974544148,Krokstad skole,,Krokstad skole ,Drammen,krokstad.skole@drammen.kommune.no,True,True,False,True,False,True,False,True,3005,30,2021-01-12T01:56:16.64
12455,1004782,974544164,Mjøndalen skole,,Mjøndalen skole ,Drammen,mjondalen.skole@drammen.kommune.no,True,True,False,True,False,True,False,True,3005,30,2021-01-12T01:56:17.52
12456,1004784,974544180,Stenseth skole,,Stenseth skole ,Drammen,stenseth.skole@drammen.kommune.no,True,True,False,True,False,True,False,True,3005,30,2021-01-12T01:56:18.497
12457,1004787,974544210,Killingrud ungdomsskole,,Killingrud ungdomsskole ,Drammen,killingrud.skole@drammen.kommune.no,True,True,False,True,False,True,False,True,3005,30,2021-01-12T01:56:19.27
12458,1004788,974544229,Eknes ungdomsskole,,Eknes ungdomsskole ,Drammen,eknes.skole@drammen.kommune.no,True,True,False,True,False,True,False,True,3005,30,2021-01-12T01:56:20.037
12459,1004790,974544466,Frederik Ii videregående skole,,Frederik Ii videregående skole ,Fredrikstad,frederikIIvgs@viken.no,True,True,False,False,False,True,True,True,3004,30,2021-01-12T01:56:20.937
12460,1004791,974544482,Glemmen videregående skole,,Glemmen videregående skole ,Fredrikstad,glemmenvgs@viken.no,True,True,False,False,False,True,True,True,3004,30,2021-01-12T01:56:21.723
12461,1004792,974544490,Greåker videregående skole,,Greåker videregående skole ,Sarpsborg,greakervgs@viken.no,True,True,False,False,False,True,True,True,3003,30,2021-01-12T01:56:22.4
12462,1004793,974544504,Askim videregående skole,,Askim videregående skole ,Indre Østfold,askimvgs@viken.no,True,True,False,False,False,True,True,True,3014,30,2021-01-12T01:56:23.45
12463,1004795,974544520,Kalnes videregående skole,,Kalnes videregående skole ,Sarpsborg,kalnesvgs@viken.no,True,True,False,False,False,True,True,True,3003,30,2021-01-12T01:56:24.39
12464,1004797,974544547,Malakoff videregående skole,,Malakoff videregående skole ,Moss,malakoffvgs@viken.no,True,True,False,False,False,True,True,True,3002,30,2021-01-12T01:56:25.163
12465,1004798,974544563,Halden videregående skole,,Halden videregående skole ,Halden,haldenvgs@viken.no,True,True,False,False,False,True,True,True,3001,30,2021-01-12T01:56:25.787
12466,1004802,974545365,Nygårdsjøen oppvekstsenter,Avd skole,Nygårdsjøen oppvekstsenter Avd skole,Gildeskål,myrran@gildeskal.kommune.no,True,True,False,True,False,True,False,True,1838,18,2021-01-12T01:56:26.393
12467,1004803,974545373,Sandhornøy skole,Avd skole,Sandhornøy skole Avd skole,Gildeskål,sandhornoy.skole@gildeskal.kommune.no,True,True,False,True,False,True,False,True,1838,18,2021-01-12T01:56:27.003
12468,1004811,974546000,Hallingstad skole,,Hallingstad skole ,Lier,hallingstad.skole@lier.kommune.no,True,True,False,True,False,True,False,True,3049,30,2021-01-12T01:56:28.187
12469,1004812,974546019,Hegg skole,,Hegg skole ,Lier,hegg.skole@lier.kommune.no,True,True,False,True,False,True,False,True,3049,30,2021-01-12T01:56:28.843
12470,1004814,974546035,Høvik skole,,Høvik skole ,Lier,hovik.skole@lier.kommune.no,True,True,False,True,False,True,False,True,3049,30,2021-01-12T01:56:29.517
12471,1004815,974546043,Lierbyen skole,,Lierbyen skole ,Lier,lierbyen.skole@lier.kommune.no,True,True,False,True,False,True,False,True,3049,30,2021-01-12T01:56:30.25
12472,1004818,974546086,Sylling skole,,Sylling skole ,Lier,sylling.skole@lier.kommune.no,True,True,False,True,False,True,False,True,3049,30,2021-01-12T01:56:30.94
12473,1004819,974546140,Lier kommune kulturskole,,Lier kommune kulturskole ,Lier,kulturskolen@lier.kommune.no,True,True,False,False,False,True,False,True,3049,30,2021-01-12T01:56:31.85
12474,1004820,974546345,Nordre Land kommune Dokka barneskole,,Nordre Land kommune Dokka barneskole ,Nordre Land,postmottak@nordre-land.kommune.no,True,True,False,True,False,True,False,True,3448,34,2021-01-12T01:56:32.473
12475,1004821,974546353,Nordre Land kommune Torpa barne- og ungdomsskole,,Nordre Land kommune Torpa barne- og ungdomsskole ,Nordre Land,postmottak@nordre-land.kommune.no,True,True,False,True,False,True,False,True,3448,34,2021-01-12T01:56:33.187
12476,1004843,974547864,Ringsaker kommune Voksenped senter,,Ringsaker kommune Voksenped senter ,Ringsaker,postmol@ringsaker.kommune.no,True,True,False,False,False,True,False,True,3411,34,2021-01-12T01:56:33.953
12477,1004428,973812661,Fevik Maritime Leirskole,,Fevik Maritime Leirskole ,Grimstad,,False,True,False,True,False,True,False,True,0904,09,2021-01-12T01:56:37.617
12478,1004851,974548763,Pedagogisk-Psykologisk Rådgivningskontor,,Pedagogisk-Psykologisk Rådgivningskontor ,Grimstad,,False,True,False,False,False,True,False,True,0904,09,2021-01-12T01:56:38.007
12479,1004856,974548836,Vik skole,,Vik skole ,Grimstad,,False,True,False,True,False,True,False,True,0904,09,2021-01-12T01:56:38.35
12480,1004859,974548860,Holvika ungdomsskole,,Holvika ungdomsskole ,Grimstad,holvika.ungdomsskole@grimstad.kommune.no,False,True,False,True,False,True,False,True,0904,09,2021-01-12T01:56:38.643
12481,1010374,994948709,Fjære ungdomsskole,,Fjære ungdomsskole ,Grimstad,,False,True,False,True,False,True,False,True,0904,09,2021-01-12T01:56:38.893
