,region,contents,year,value
931,Austrheim (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.0
932,Fedje (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,50.0
933,Fedje (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,85.0
934,Fedje (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,100.0
935,Fedje (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,3.8
936,Masfjorden (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,86.8
937,Masfjorden (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,92.3
938,Masfjorden (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,96.2
939,Masfjorden (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.0
940,Flora (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,88.7
941,Flora (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,95.1
942,Flora (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,98.9
943,Flora (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.8
944,Gulen (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,93.3
945,Gulen (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,95.8
946,Gulen (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,97.3
947,Gulen (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,4.7
948,Solund (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,85.7
949,Solund (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,90.0
950,Solund (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,93.8
951,Solund (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,4.7
952,Hyllestad (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,77.8
953,Hyllestad (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,90.9
954,Hyllestad (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,97.3
955,Hyllestad (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,4.7
956,Høyanger (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,74.5
957,Høyanger (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,90.4
958,Høyanger (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,98.2
959,Høyanger (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,4.3
960,Vik (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,81.6
961,Vik (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,92.2
962,Vik (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,98.7
963,Vik (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.0
964,Balestrand (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,77.3
965,Balestrand (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,90.0
966,Balestrand (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,95.8
967,Balestrand (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.5
968,Leikanger (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,96.4
969,Leikanger (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,96.9
970,Leikanger (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,97.3
971,Leikanger (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,6.0
972,Sogndal (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,88.7
973,Sogndal (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,95.4
974,Sogndal (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,100.0
975,Sogndal (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.9
976,Aurland (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,91.2
977,Aurland (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,94.7
978,Aurland (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,97.6
979,Aurland (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.1
980,Lærdal (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,86.5
981,Lærdal (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,93.8
982,Lærdal (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,98.3
983,Lærdal (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.4
984,Årdal (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,94.3
985,Årdal (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,99.2
986,Årdal (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,102.0
987,Årdal (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.8
988,Luster (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,86.0
989,Luster (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,91.6
990,Luster (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,95.6
991,Luster (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.2
992,Askvoll (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,66.0
993,Askvoll (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,87.3
994,Askvoll (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,98.0
995,Askvoll (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.2
996,Fjaler (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,84.3
997,Fjaler (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,92.5
998,Fjaler (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,97.6
999,Fjaler (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,4.9
1000,Gaular (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,83.6
1001,Gaular (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,94.6
1002,Gaular (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,102.0
1003,Gaular (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,6.1
1004,Jølster (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,81.7
1005,Jølster (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,91.2
1006,Jølster (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,98.2
1007,Jølster (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.4
1008,Førde (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,89.4
1009,Førde (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,95.8
1010,Førde (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,100.0
1011,Førde (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.6
1012,Naustdal (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,93.5
1013,Naustdal (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,99.3
1014,Naustdal (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,101.9
1015,Naustdal (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.3
1016,Bremanger (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,77.8
1017,Bremanger (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,86.4
1018,Bremanger (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,91.9
1019,Bremanger (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,4.4
1020,Vågsøy (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,91.7
1021,Vågsøy (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,96.8
1022,Vågsøy (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,99.5
1023,Vågsøy (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.7
1024,Selje (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,66.7
1025,Selje (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,86.1
1026,Selje (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,94.7
1027,Selje (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.0
1028,Eid (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,89.1
1029,Eid (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,96.6
1030,Eid (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,101.4
1031,Eid (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.8
1032,Hornindal (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,91.3
1033,Hornindal (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,100.0
1034,Hornindal (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,106.3
1035,Hornindal (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.6
1036,Gloppen (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,93.0
1037,Gloppen (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,95.9
1038,Gloppen (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,97.8
1039,Gloppen (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.4
1040,Stryn (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,87.2
1041,Stryn (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,95.4
1042,Stryn (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,100.0
1043,Stryn (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.6
1044,Molde (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,92.3
1045,Molde (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,95.6
1046,Molde (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,97.6
1047,Molde (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.8
1048,Ålesund (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,86.9
1049,Ålesund (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,93.3
1050,Ålesund (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,97.4
1051,Ålesund (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.8
1052,Kristiansund,Percentage of 1-2 year-olds in kindergarten (per cent),2019,86.4
1053,Kristiansund,Percentage of 1-5 year-olds in kindergarten (per cent),2019,94.1
1054,Kristiansund,Percentage of 3-5 year-olds in kindergarten (per cent),2019,98.8
1055,Kristiansund,"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.9
1056,Vanylven,Percentage of 1-2 year-olds in kindergarten (per cent),2019,83.6
1057,Vanylven,Percentage of 1-5 year-olds in kindergarten (per cent),2019,93.2
1058,Vanylven,Percentage of 3-5 year-olds in kindergarten (per cent),2019,101.6
1059,Vanylven,"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.7
1060,Sande,Percentage of 1-2 year-olds in kindergarten (per cent),2019,80.0
1061,Sande,Percentage of 1-5 year-olds in kindergarten (per cent),2019,87.3
1062,Sande,Percentage of 3-5 year-olds in kindergarten (per cent),2019,93.0
1063,Sande,"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,4.8
1064,Herøy (Møre og Romsdal),Percentage of 1-2 year-olds in kindergarten (per cent),2019,89.5
1065,Herøy (Møre og Romsdal),Percentage of 1-5 year-olds in kindergarten (per cent),2019,95.0
1066,Herøy (Møre og Romsdal),Percentage of 3-5 year-olds in kindergarten (per cent),2019,98.6
1067,Herøy (Møre og Romsdal),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.9
1068,Ulstein,Percentage of 1-2 year-olds in kindergarten (per cent),2019,96.7
1069,Ulstein,Percentage of 1-5 year-olds in kindergarten (per cent),2019,99.1
1070,Ulstein,Percentage of 3-5 year-olds in kindergarten (per cent),2019,100.7
1071,Ulstein,"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.7
1072,Hareid,Percentage of 1-2 year-olds in kindergarten (per cent),2019,89.4
1073,Hareid,Percentage of 1-5 year-olds in kindergarten (per cent),2019,93.5
1074,Hareid,Percentage of 3-5 year-olds in kindergarten (per cent),2019,96.0
1075,Hareid,"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,6.0
1076,Volda (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,89.8
1077,Volda (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,96.0
1078,Volda (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,100.7
1079,Volda (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.8
1080,Ørsta,Percentage of 1-2 year-olds in kindergarten (per cent),2019,87.2
1081,Ørsta,Percentage of 1-5 year-olds in kindergarten (per cent),2019,92.1
1082,Ørsta,Percentage of 3-5 year-olds in kindergarten (per cent),2019,95.4
1083,Ørsta,"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.6
1084,Ørskog (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,89.5
1085,Ørskog (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,96.4
1086,Ørskog (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,100.0
1087,Ørskog (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.5
1088,Norddal (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,86.2
1089,Norddal (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,92.5
1090,Norddal (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,97.4
1091,Norddal (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.0
1092,Stranda,Percentage of 1-2 year-olds in kindergarten (per cent),2019,85.1
1093,Stranda,Percentage of 1-5 year-olds in kindergarten (per cent),2019,93.1
1094,Stranda,Percentage of 3-5 year-olds in kindergarten (per cent),2019,99.1
1095,Stranda,"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.6
1096,Stordal (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,60.0
1097,Stordal (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,79.2
1098,Stordal (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,92.9
1099,Stordal (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,3.7
1100,Sykkylven,Percentage of 1-2 year-olds in kindergarten (per cent),2019,82.8
1101,Sykkylven,Percentage of 1-5 year-olds in kindergarten (per cent),2019,93.2
1102,Sykkylven,Percentage of 3-5 year-olds in kindergarten (per cent),2019,98.4
1103,Sykkylven,"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.6
1104,Skodje (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,82.7
1105,Skodje (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,90.0
1106,Skodje (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,94.8
1107,Skodje (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.9
1108,Sula,Percentage of 1-2 year-olds in kindergarten (per cent),2019,94.7
1109,Sula,Percentage of 1-5 year-olds in kindergarten (per cent),2019,98.4
1110,Sula,Percentage of 3-5 year-olds in kindergarten (per cent),2019,100.8
1111,Sula,"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,6.0
1112,Giske,Percentage of 1-2 year-olds in kindergarten (per cent),2019,82.0
1113,Giske,Percentage of 1-5 year-olds in kindergarten (per cent),2019,91.4
1114,Giske,Percentage of 3-5 year-olds in kindergarten (per cent),2019,97.4
1115,Giske,"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.9
1116,Haram (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,85.9
1117,Haram (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,91.1
1118,Haram (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,94.5
1119,Haram (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.9
1120,Vestnes,Percentage of 1-2 year-olds in kindergarten (per cent),2019,84.9
1121,Vestnes,Percentage of 1-5 year-olds in kindergarten (per cent),2019,93.9
1122,Vestnes,Percentage of 3-5 year-olds in kindergarten (per cent),2019,98.5
1123,Vestnes,"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.8
1124,Rauma,Percentage of 1-2 year-olds in kindergarten (per cent),2019,84.6
1125,Rauma,Percentage of 1-5 year-olds in kindergarten (per cent),2019,92.2
1126,Rauma,Percentage of 3-5 year-olds in kindergarten (per cent),2019,97.4
1127,Rauma,"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.6
1128,Nesset (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,75.0
1129,Nesset (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,86.4
1130,Nesset (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,94.4
1131,Nesset (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.1
1132,Midsund (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,89.7
1133,Midsund (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,93.3
1134,Midsund (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,94.7
1135,Midsund (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.7
1136,Sandøy (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,78.6
1137,Sandøy (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,97.4
1138,Sandøy (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,108.0
1139,Sandøy (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.8
1140,Aukra,Percentage of 1-2 year-olds in kindergarten (per cent),2019,76.1
1141,Aukra,Percentage of 1-5 year-olds in kindergarten (per cent),2019,86.1
1142,Aukra,Percentage of 3-5 year-olds in kindergarten (per cent),2019,92.5
1143,Aukra,"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.3
1144,Fræna (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,86.3
1145,Fræna (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,92.5
1146,Fræna (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,96.2
1147,Fræna (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.7
1148,Eide (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,77.6
1149,Eide (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,89.9
1150,Eide (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,97.5
1151,Eide (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.3
1152,Averøy,Percentage of 1-2 year-olds in kindergarten (per cent),2019,89.9
1153,Averøy,Percentage of 1-5 year-olds in kindergarten (per cent),2019,95.2
1154,Averøy,Percentage of 3-5 year-olds in kindergarten (per cent),2019,98.8
1155,Averøy,"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.7
1156,Gjemnes,Percentage of 1-2 year-olds in kindergarten (per cent),2019,89.8
1157,Gjemnes,Percentage of 1-5 year-olds in kindergarten (per cent),2019,93.8
1158,Gjemnes,Percentage of 3-5 year-olds in kindergarten (per cent),2019,96.5
1159,Gjemnes,"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.1
1160,Tingvoll,Percentage of 1-2 year-olds in kindergarten (per cent),2019,90.0
1161,Tingvoll,Percentage of 1-5 year-olds in kindergarten (per cent),2019,100.8
1162,Tingvoll,Percentage of 3-5 year-olds in kindergarten (per cent),2019,107.3
1163,Tingvoll,"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.0
1164,Sunndal,Percentage of 1-2 year-olds in kindergarten (per cent),2019,87.3
1165,Sunndal,Percentage of 1-5 year-olds in kindergarten (per cent),2019,93.7
1166,Sunndal,Percentage of 3-5 year-olds in kindergarten (per cent),2019,97.4
1167,Sunndal,"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.6
1168,Surnadal,Percentage of 1-2 year-olds in kindergarten (per cent),2019,83.7
1169,Surnadal,Percentage of 1-5 year-olds in kindergarten (per cent),2019,94.1
1170,Surnadal,Percentage of 3-5 year-olds in kindergarten (per cent),2019,100.0
1171,Surnadal,"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.1
1172,Rindal,Percentage of 1-2 year-olds in kindergarten (per cent),2019,
1173,Rindal,Percentage of 1-5 year-olds in kindergarten (per cent),2019,
1174,Rindal,Percentage of 3-5 year-olds in kindergarten (per cent),2019,
1175,Rindal,"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,
1176,Halsa (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,78.9
1177,Halsa (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,87.5
1178,Halsa (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,91.9
1179,Halsa (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,4.1
1180,Smøla,Percentage of 1-2 year-olds in kindergarten (per cent),2019,85.4
1181,Smøla,Percentage of 1-5 year-olds in kindergarten (per cent),2019,91.3
1182,Smøla,Percentage of 3-5 year-olds in kindergarten (per cent),2019,96.1
1183,Smøla,"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.3
1184,Aure,Percentage of 1-2 year-olds in kindergarten (per cent),2019,86.4
1185,Aure,Percentage of 1-5 year-olds in kindergarten (per cent),2019,94.6
1186,Aure,Percentage of 3-5 year-olds in kindergarten (per cent),2019,100.0
1187,Aure,"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.2
1188,Trondheim,Percentage of 1-2 year-olds in kindergarten (per cent),2019,91.3
1189,Trondheim,Percentage of 1-5 year-olds in kindergarten (per cent),2019,96.2
1190,Trondheim,Percentage of 3-5 year-olds in kindergarten (per cent),2019,99.4
1191,Trondheim,"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.8
1192,Steinkjer (2018-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,89.6
1193,Steinkjer (2018-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,95.1
1194,Steinkjer (2018-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,98.4
1195,Steinkjer (2018-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.7
1196,Namsos (2018-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,89.2
1197,Namsos (2018-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,96.9
1198,Namsos (2018-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,101.4
1199,Namsos (2018-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.5
1200,Hemne (2018-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,88.5
1201,Hemne (2018-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,95.7
1202,Hemne (2018-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,100.0
1203,Hemne (2018-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.0
1204,Snillfjord (2018-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,90.0
1205,Snillfjord (2018-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,96.2
1206,Snillfjord (2018-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,100.0
1207,Snillfjord (2018-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,4.5
1208,Hitra (2018-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,87.9
1209,Hitra (2018-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,90.9
1210,Hitra (2018-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,93.1
1211,Hitra (2018-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.2
1212,Frøya,Percentage of 1-2 year-olds in kindergarten (per cent),2019,82.9
1213,Frøya,Percentage of 1-5 year-olds in kindergarten (per cent),2019,90.8
1214,Frøya,Percentage of 3-5 year-olds in kindergarten (per cent),2019,95.4
1215,Frøya,"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.3
1216,Ørland (2018-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,78.4
1217,Ørland (2018-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,89.5
1218,Ørland (2018-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,95.7
1219,Ørland (2018-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.9
1220,Agdenes (2018-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,67.6
1221,Agdenes (2018-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,85.1
1222,Agdenes (2018-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,98.0
1223,Agdenes (2018-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.4
1224,Bjugn (2018-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,69.4
1225,Bjugn (2018-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,87.1
1226,Bjugn (2018-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,95.9
1227,Bjugn (2018-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,6.1
1228,Åfjord (2018-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,78.6
1229,Åfjord (2018-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,90.7
1230,Åfjord (2018-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,98.2
1231,Åfjord (2018-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.0
1232,Roan (2018-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,73.9
1233,Roan (2018-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,88.2
1234,Roan (2018-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,100.0
1235,Roan (2018-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,4.5
1236,Meldal (2018-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,71.4
1237,Meldal (2018-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,88.2
1238,Meldal (2018-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,100.0
1239,Meldal (2018-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,4.6
1240,Oppdal,Percentage of 1-2 year-olds in kindergarten (per cent),2019,95.7
1241,Oppdal,Percentage of 1-5 year-olds in kindergarten (per cent),2019,100.8
1242,Oppdal,Percentage of 3-5 year-olds in kindergarten (per cent),2019,103.9
