,region,age,contents,year,value
5139,Snåase - Snåsa,Under 67 years,Residents in dwellings (per 1 000 inhabitants),2018,
5140,Snåase - Snåsa,67-74 years,Residents in dwellings,2018,
5141,Snåase - Snåsa,67-74 years,Residents in dwellings (per 1 000 inhabitants),2018,
5142,Snåase - Snåsa,75-79 years,Residents in dwellings,2018,
5143,Snåase - Snåsa,75-79 years,Residents in dwellings (per 1 000 inhabitants),2018,
5144,Snåase - Snåsa,80-84 years,Residents in dwellings,2018,
5145,Snåase - Snåsa,80-84 years,Residents in dwellings (per 1 000 inhabitants),2018,
5146,Snåase - Snåsa,85-89 years,Residents in dwellings,2018,
5147,Snåase - Snåsa,85-89 years,Residents in dwellings (per 1 000 inhabitants),2018,
5148,Snåase - Snåsa,90 years or older,Residents in dwellings,2018,
5149,Snåase - Snåsa,90 years or older,Residents in dwellings (per 1 000 inhabitants),2018,
5150,Snåase - Snåsa,Unknown age,Residents in dwellings,2018,
5151,Snåase - Snåsa,Unknown age,Residents in dwellings (per 1 000 inhabitants),2018,
5152,Lierne,"Years, total",Residents in dwellings,2018,23.0
5153,Lierne,"Years, total",Residents in dwellings (per 1 000 inhabitants),2018,16.6
5154,Lierne,Under 67 years,Residents in dwellings,2018,7.0
5155,Lierne,Under 67 years,Residents in dwellings (per 1 000 inhabitants),2018,6.5
5156,Lierne,67-74 years,Residents in dwellings,2018,6.0
5157,Lierne,67-74 years,Residents in dwellings (per 1 000 inhabitants),2018,38.46
5158,Lierne,75-79 years,Residents in dwellings,2018,
5159,Lierne,75-79 years,Residents in dwellings (per 1 000 inhabitants),2018,
5160,Lierne,80-84 years,Residents in dwellings,2018,
5161,Lierne,80-84 years,Residents in dwellings (per 1 000 inhabitants),2018,
5162,Lierne,85-89 years,Residents in dwellings,2018,
5163,Lierne,85-89 years,Residents in dwellings (per 1 000 inhabitants),2018,
5164,Lierne,90 years or older,Residents in dwellings,2018,
5165,Lierne,90 years or older,Residents in dwellings (per 1 000 inhabitants),2018,
5166,Lierne,Unknown age,Residents in dwellings,2018,
5167,Lierne,Unknown age,Residents in dwellings (per 1 000 inhabitants),2018,
5168,Raarvihke - Røyrvik,"Years, total",Residents in dwellings,2018,9.0
5169,Raarvihke - Røyrvik,"Years, total",Residents in dwellings (per 1 000 inhabitants),2018,18.68
5170,Raarvihke - Røyrvik,Under 67 years,Residents in dwellings,2018,
5171,Raarvihke - Røyrvik,Under 67 years,Residents in dwellings (per 1 000 inhabitants),2018,
5172,Raarvihke - Røyrvik,67-74 years,Residents in dwellings,2018,
5173,Raarvihke - Røyrvik,67-74 years,Residents in dwellings (per 1 000 inhabitants),2018,
5174,Raarvihke - Røyrvik,75-79 years,Residents in dwellings,2018,
5175,Raarvihke - Røyrvik,75-79 years,Residents in dwellings (per 1 000 inhabitants),2018,
5176,Raarvihke - Røyrvik,80-84 years,Residents in dwellings,2018,
5177,Raarvihke - Røyrvik,80-84 years,Residents in dwellings (per 1 000 inhabitants),2018,
5178,Raarvihke - Røyrvik,85-89 years,Residents in dwellings,2018,
5179,Raarvihke - Røyrvik,85-89 years,Residents in dwellings (per 1 000 inhabitants),2018,
5180,Raarvihke - Røyrvik,90 years or older,Residents in dwellings,2018,
5181,Raarvihke - Røyrvik,90 years or older,Residents in dwellings (per 1 000 inhabitants),2018,
5182,Raarvihke - Røyrvik,Unknown age,Residents in dwellings,2018,
5183,Raarvihke - Røyrvik,Unknown age,Residents in dwellings (per 1 000 inhabitants),2018,
5184,Namsskogan,"Years, total",Residents in dwellings,2018,9.0
5185,Namsskogan,"Years, total",Residents in dwellings (per 1 000 inhabitants),2018,10.34
5186,Namsskogan,Under 67 years,Residents in dwellings,2018,
5187,Namsskogan,Under 67 years,Residents in dwellings (per 1 000 inhabitants),2018,
5188,Namsskogan,67-74 years,Residents in dwellings,2018,
5189,Namsskogan,67-74 years,Residents in dwellings (per 1 000 inhabitants),2018,
5190,Namsskogan,75-79 years,Residents in dwellings,2018,
5191,Namsskogan,75-79 years,Residents in dwellings (per 1 000 inhabitants),2018,
5192,Namsskogan,80-84 years,Residents in dwellings,2018,
5193,Namsskogan,80-84 years,Residents in dwellings (per 1 000 inhabitants),2018,
5194,Namsskogan,85-89 years,Residents in dwellings,2018,
5195,Namsskogan,85-89 years,Residents in dwellings (per 1 000 inhabitants),2018,
5196,Namsskogan,90 years or older,Residents in dwellings,2018,
5197,Namsskogan,90 years or older,Residents in dwellings (per 1 000 inhabitants),2018,
5198,Namsskogan,Unknown age,Residents in dwellings,2018,
5199,Namsskogan,Unknown age,Residents in dwellings (per 1 000 inhabitants),2018,
5200,Grong,"Years, total",Residents in dwellings,2018,60.0
5201,Grong,"Years, total",Residents in dwellings (per 1 000 inhabitants),2018,25.28
5202,Grong,Under 67 years,Residents in dwellings,2018,
5203,Grong,Under 67 years,Residents in dwellings (per 1 000 inhabitants),2018,
5204,Grong,67-74 years,Residents in dwellings,2018,
5205,Grong,67-74 years,Residents in dwellings (per 1 000 inhabitants),2018,
5206,Grong,75-79 years,Residents in dwellings,2018,7.0
5207,Grong,75-79 years,Residents in dwellings (per 1 000 inhabitants),2018,68.62
5208,Grong,80-84 years,Residents in dwellings,2018,7.0
5209,Grong,80-84 years,Residents in dwellings (per 1 000 inhabitants),2018,85.36
5210,Grong,85-89 years,Residents in dwellings,2018,17.0
5211,Grong,85-89 years,Residents in dwellings (per 1 000 inhabitants),2018,257.58
5212,Grong,90 years or older,Residents in dwellings,2018,16.0
5213,Grong,90 years or older,Residents in dwellings (per 1 000 inhabitants),2018,372.1
5214,Grong,Unknown age,Residents in dwellings,2018,
5215,Grong,Unknown age,Residents in dwellings (per 1 000 inhabitants),2018,
5216,Høylandet,"Years, total",Residents in dwellings,2018,28.0
5217,Høylandet,"Years, total",Residents in dwellings (per 1 000 inhabitants),2018,22.32
5218,Høylandet,Under 67 years,Residents in dwellings,2018,
5219,Høylandet,Under 67 years,Residents in dwellings (per 1 000 inhabitants),2018,
5220,Høylandet,67-74 years,Residents in dwellings,2018,
5221,Høylandet,67-74 years,Residents in dwellings (per 1 000 inhabitants),2018,
5222,Høylandet,75-79 years,Residents in dwellings,2018,
5223,Høylandet,75-79 years,Residents in dwellings (per 1 000 inhabitants),2018,
5224,Høylandet,80-84 years,Residents in dwellings,2018,
5225,Høylandet,80-84 years,Residents in dwellings (per 1 000 inhabitants),2018,
5226,Høylandet,85-89 years,Residents in dwellings,2018,
5227,Høylandet,85-89 years,Residents in dwellings (per 1 000 inhabitants),2018,
5228,Høylandet,90 years or older,Residents in dwellings,2018,
5229,Høylandet,90 years or older,Residents in dwellings (per 1 000 inhabitants),2018,
5230,Høylandet,Unknown age,Residents in dwellings,2018,
5231,Høylandet,Unknown age,Residents in dwellings (per 1 000 inhabitants),2018,
5232,Overhalla,"Years, total",Residents in dwellings,2018,33.0
5233,Overhalla,"Years, total",Residents in dwellings (per 1 000 inhabitants),2018,8.5
5234,Overhalla,Under 67 years,Residents in dwellings,2018,16.0
5235,Overhalla,Under 67 years,Residents in dwellings (per 1 000 inhabitants),2018,4.94
5236,Overhalla,67-74 years,Residents in dwellings,2018,5.0
5237,Overhalla,67-74 years,Residents in dwellings (per 1 000 inhabitants),2018,16.28
5238,Overhalla,75-79 years,Residents in dwellings,2018,
5239,Overhalla,75-79 years,Residents in dwellings (per 1 000 inhabitants),2018,
5240,Overhalla,80-84 years,Residents in dwellings,2018,
5241,Overhalla,80-84 years,Residents in dwellings (per 1 000 inhabitants),2018,
5242,Overhalla,85-89 years,Residents in dwellings,2018,
5243,Overhalla,85-89 years,Residents in dwellings (per 1 000 inhabitants),2018,
5244,Overhalla,90 years or older,Residents in dwellings,2018,
5245,Overhalla,90 years or older,Residents in dwellings (per 1 000 inhabitants),2018,
5246,Overhalla,Unknown age,Residents in dwellings,2018,
5247,Overhalla,Unknown age,Residents in dwellings (per 1 000 inhabitants),2018,
5248,Fosnes (2018-2019),"Years, total",Residents in dwellings,2018,5.0
5249,Fosnes (2018-2019),"Years, total",Residents in dwellings (per 1 000 inhabitants),2018,8.26
5250,Fosnes (2018-2019),Under 67 years,Residents in dwellings,2018,
5251,Fosnes (2018-2019),Under 67 years,Residents in dwellings (per 1 000 inhabitants),2018,
5252,Fosnes (2018-2019),67-74 years,Residents in dwellings,2018,
5253,Fosnes (2018-2019),67-74 years,Residents in dwellings (per 1 000 inhabitants),2018,
5254,Fosnes (2018-2019),75-79 years,Residents in dwellings,2018,
5255,Fosnes (2018-2019),75-79 years,Residents in dwellings (per 1 000 inhabitants),2018,
5256,Fosnes (2018-2019),80-84 years,Residents in dwellings,2018,
5257,Fosnes (2018-2019),80-84 years,Residents in dwellings (per 1 000 inhabitants),2018,
5258,Fosnes (2018-2019),85-89 years,Residents in dwellings,2018,
5259,Fosnes (2018-2019),85-89 years,Residents in dwellings (per 1 000 inhabitants),2018,
5260,Fosnes (2018-2019),90 years or older,Residents in dwellings,2018,
5261,Fosnes (2018-2019),90 years or older,Residents in dwellings (per 1 000 inhabitants),2018,
5262,Fosnes (2018-2019),Unknown age,Residents in dwellings,2018,
5263,Fosnes (2018-2019),Unknown age,Residents in dwellings (per 1 000 inhabitants),2018,
5264,Flatanger,"Years, total",Residents in dwellings,2018,
5265,Flatanger,"Years, total",Residents in dwellings (per 1 000 inhabitants),2018,
5266,Flatanger,Under 67 years,Residents in dwellings,2018,
5267,Flatanger,Under 67 years,Residents in dwellings (per 1 000 inhabitants),2018,
5268,Flatanger,67-74 years,Residents in dwellings,2018,
5269,Flatanger,67-74 years,Residents in dwellings (per 1 000 inhabitants),2018,
5270,Flatanger,75-79 years,Residents in dwellings,2018,
5271,Flatanger,75-79 years,Residents in dwellings (per 1 000 inhabitants),2018,
5272,Flatanger,80-84 years,Residents in dwellings,2018,
5273,Flatanger,80-84 years,Residents in dwellings (per 1 000 inhabitants),2018,
5274,Flatanger,85-89 years,Residents in dwellings,2018,
5275,Flatanger,85-89 years,Residents in dwellings (per 1 000 inhabitants),2018,
5276,Flatanger,90 years or older,Residents in dwellings,2018,
5277,Flatanger,90 years or older,Residents in dwellings (per 1 000 inhabitants),2018,
5278,Flatanger,Unknown age,Residents in dwellings,2018,
5279,Flatanger,Unknown age,Residents in dwellings (per 1 000 inhabitants),2018,
5280,Vikna (2018-2019),"Years, total",Residents in dwellings,2018,57.0
5281,Vikna (2018-2019),"Years, total",Residents in dwellings (per 1 000 inhabitants),2018,12.46
5282,Vikna (2018-2019),Under 67 years,Residents in dwellings,2018,
5283,Vikna (2018-2019),Under 67 years,Residents in dwellings (per 1 000 inhabitants),2018,
5284,Vikna (2018-2019),67-74 years,Residents in dwellings,2018,
5285,Vikna (2018-2019),67-74 years,Residents in dwellings (per 1 000 inhabitants),2018,
5286,Vikna (2018-2019),75-79 years,Residents in dwellings,2018,
5287,Vikna (2018-2019),75-79 years,Residents in dwellings (per 1 000 inhabitants),2018,
5288,Vikna (2018-2019),80-84 years,Residents in dwellings,2018,
5289,Vikna (2018-2019),80-84 years,Residents in dwellings (per 1 000 inhabitants),2018,
5290,Vikna (2018-2019),85-89 years,Residents in dwellings,2018,11.0
5291,Vikna (2018-2019),85-89 years,Residents in dwellings (per 1 000 inhabitants),2018,161.76
5292,Vikna (2018-2019),90 years or older,Residents in dwellings,2018,13.0
5293,Vikna (2018-2019),90 years or older,Residents in dwellings (per 1 000 inhabitants),2018,351.36
5294,Vikna (2018-2019),Unknown age,Residents in dwellings,2018,
5295,Vikna (2018-2019),Unknown age,Residents in dwellings (per 1 000 inhabitants),2018,
5296,Nærøy (2018-2019),"Years, total",Residents in dwellings,2018,75.0
5297,Nærøy (2018-2019),"Years, total",Residents in dwellings (per 1 000 inhabitants),2018,14.78
5298,Nærøy (2018-2019),Under 67 years,Residents in dwellings,2018,26.0
5299,Nærøy (2018-2019),Under 67 years,Residents in dwellings (per 1 000 inhabitants),2018,6.28
5300,Nærøy (2018-2019),67-74 years,Residents in dwellings,2018,8.0
5301,Nærøy (2018-2019),67-74 years,Residents in dwellings (per 1 000 inhabitants),2018,16.78
5302,Nærøy (2018-2019),75-79 years,Residents in dwellings,2018,5.0
5303,Nærøy (2018-2019),75-79 years,Residents in dwellings (per 1 000 inhabitants),2018,26.32
5304,Nærøy (2018-2019),80-84 years,Residents in dwellings,2018,10.0
5305,Nærøy (2018-2019),80-84 years,Residents in dwellings (per 1 000 inhabitants),2018,82.64
5306,Nærøy (2018-2019),85-89 years,Residents in dwellings,2018,10.0
5307,Nærøy (2018-2019),85-89 years,Residents in dwellings (per 1 000 inhabitants),2018,108.7
5308,Nærøy (2018-2019),90 years or older,Residents in dwellings,2018,16.0
5309,Nærøy (2018-2019),90 years or older,Residents in dwellings (per 1 000 inhabitants),2018,320.0
5310,Nærøy (2018-2019),Unknown age,Residents in dwellings,2018,
5311,Nærøy (2018-2019),Unknown age,Residents in dwellings (per 1 000 inhabitants),2018,
5312,Leka,"Years, total",Residents in dwellings,2018,
5313,Leka,"Years, total",Residents in dwellings (per 1 000 inhabitants),2018,
5314,Leka,Under 67 years,Residents in dwellings,2018,
5315,Leka,Under 67 years,Residents in dwellings (per 1 000 inhabitants),2018,
5316,Leka,67-74 years,Residents in dwellings,2018,
5317,Leka,67-74 years,Residents in dwellings (per 1 000 inhabitants),2018,
5318,Leka,75-79 years,Residents in dwellings,2018,
5319,Leka,75-79 years,Residents in dwellings (per 1 000 inhabitants),2018,
5320,Leka,80-84 years,Residents in dwellings,2018,
5321,Leka,80-84 years,Residents in dwellings (per 1 000 inhabitants),2018,
5322,Leka,85-89 years,Residents in dwellings,2018,
5323,Leka,85-89 years,Residents in dwellings (per 1 000 inhabitants),2018,
5324,Leka,90 years or older,Residents in dwellings,2018,
5325,Leka,90 years or older,Residents in dwellings (per 1 000 inhabitants),2018,
5326,Leka,Unknown age,Residents in dwellings,2018,
5327,Leka,Unknown age,Residents in dwellings (per 1 000 inhabitants),2018,
5328,Inderøy,"Years, total",Residents in dwellings,2018,111.0
5329,Inderøy,"Years, total",Residents in dwellings (per 1 000 inhabitants),2018,16.32
5330,Inderøy,Under 67 years,Residents in dwellings,2018,36.0
5331,Inderøy,Under 67 years,Residents in dwellings (per 1 000 inhabitants),2018,6.5
5332,Inderøy,67-74 years,Residents in dwellings,2018,9.0
5333,Inderøy,67-74 years,Residents in dwellings (per 1 000 inhabitants),2018,13.04
5334,Inderøy,75-79 years,Residents in dwellings,2018,5.0
5335,Inderøy,75-79 years,Residents in dwellings (per 1 000 inhabitants),2018,20.74
5336,Inderøy,80-84 years,Residents in dwellings,2018,13.0
5337,Inderøy,80-84 years,Residents in dwellings (per 1 000 inhabitants),2018,73.44
5338,Inderøy,85-89 years,Residents in dwellings,2018,22.0
5339,Inderøy,85-89 years,Residents in dwellings (per 1 000 inhabitants),2018,255.82
5340,Inderøy,90 years or older,Residents in dwellings,2018,26.0
5341,Inderøy,90 years or older,Residents in dwellings (per 1 000 inhabitants),2018,361.12
5342,Inderøy,Unknown age,Residents in dwellings,2018,
5343,Inderøy,Unknown age,Residents in dwellings (per 1 000 inhabitants),2018,
5344,Indre Fosen,"Years, total",Residents in dwellings,2018,126.0
5345,Indre Fosen,"Years, total",Residents in dwellings (per 1 000 inhabitants),2018,12.62
5346,Indre Fosen,Under 67 years,Residents in dwellings,2018,41.0
5347,Indre Fosen,Under 67 years,Residents in dwellings (per 1 000 inhabitants),2018,5.12
5348,Indre Fosen,67-74 years,Residents in dwellings,2018,17.0
5349,Indre Fosen,67-74 years,Residents in dwellings (per 1 000 inhabitants),2018,16.68
5350,Indre Fosen,75-79 years,Residents in dwellings,2018,13.0
5351,Indre Fosen,75-79 years,Residents in dwellings (per 1 000 inhabitants),2018,31.32
5352,Indre Fosen,80-84 years,Residents in dwellings,2018,12.0
5353,Indre Fosen,80-84 years,Residents in dwellings (per 1 000 inhabitants),2018,45.46
5354,Indre Fosen,85-89 years,Residents in dwellings,2018,26.0
5355,Indre Fosen,85-89 years,Residents in dwellings (per 1 000 inhabitants),2018,150.28
5356,Indre Fosen,90 years or older,Residents in dwellings,2018,17.0
5357,Indre Fosen,90 years or older,Residents in dwellings (per 1 000 inhabitants),2018,160.38
5358,Indre Fosen,Unknown age,Residents in dwellings,2018,
5359,Indre Fosen,Unknown age,Residents in dwellings (per 1 000 inhabitants),2018,
5360,Rindal,"Years, total",Residents in dwellings,2018,
5361,Rindal,"Years, total",Residents in dwellings (per 1 000 inhabitants),2018,
5362,Rindal,Under 67 years,Residents in dwellings,2018,
5363,Rindal,Under 67 years,Residents in dwellings (per 1 000 inhabitants),2018,
5364,Rindal,67-74 years,Residents in dwellings,2018,
5365,Rindal,67-74 years,Residents in dwellings (per 1 000 inhabitants),2018,
5366,Rindal,75-79 years,Residents in dwellings,2018,
5367,Rindal,75-79 years,Residents in dwellings (per 1 000 inhabitants),2018,
5368,Rindal,80-84 years,Residents in dwellings,2018,
5369,Rindal,80-84 years,Residents in dwellings (per 1 000 inhabitants),2018,
5370,Rindal,85-89 years,Residents in dwellings,2018,
5371,Rindal,85-89 years,Residents in dwellings (per 1 000 inhabitants),2018,
5372,Rindal,90 years or older,Residents in dwellings,2018,
5373,Rindal,90 years or older,Residents in dwellings (per 1 000 inhabitants),2018,
5374,Rindal,Unknown age,Residents in dwellings,2018,
5375,Rindal,Unknown age,Residents in dwellings (per 1 000 inhabitants),2018,
5376,Bodø,"Years, total",Residents in dwellings,2018,231.0
5377,Bodø,"Years, total",Residents in dwellings (per 1 000 inhabitants),2018,4.44
5378,Bodø,Under 67 years,Residents in dwellings,2018,148.0
5379,Bodø,Under 67 years,Residents in dwellings (per 1 000 inhabitants),2018,3.3
5380,Bodø,67-74 years,Residents in dwellings,2018,28.0
5381,Bodø,67-74 years,Residents in dwellings (per 1 000 inhabitants),2018,7.62
5382,Bodø,75-79 years,Residents in dwellings,2018,23.0
5383,Bodø,75-79 years,Residents in dwellings (per 1 000 inhabitants),2018,14.68
5384,Bodø,80-84 years,Residents in dwellings,2018,6.0
5385,Bodø,80-84 years,Residents in dwellings (per 1 000 inhabitants),2018,5.94
5386,Bodø,85-89 years,Residents in dwellings,2018,13.0
5387,Bodø,85-89 years,Residents in dwellings (per 1 000 inhabitants),2018,22.54
5388,Bodø,90 years or older,Residents in dwellings,2018,13.0
5389,Bodø,90 years or older,Residents in dwellings (per 1 000 inhabitants),2018,41.4
5390,Bodø,Unknown age,Residents in dwellings,2018,
5391,Bodø,Unknown age,Residents in dwellings (per 1 000 inhabitants),2018,
5392,Narvik (-2019),"Years, total",Residents in dwellings,2018,276.0
5393,Narvik (-2019),"Years, total",Residents in dwellings (per 1 000 inhabitants),2018,14.82
5394,Narvik (-2019),Under 67 years,Residents in dwellings,2018,122.0
5395,Narvik (-2019),Under 67 years,Residents in dwellings (per 1 000 inhabitants),2018,7.94
5396,Narvik (-2019),67-74 years,Residents in dwellings,2018,28.0
5397,Narvik (-2019),67-74 years,Residents in dwellings (per 1 000 inhabitants),2018,18.16
5398,Narvik (-2019),75-79 years,Residents in dwellings,2018,23.0
5399,Narvik (-2019),75-79 years,Residents in dwellings (per 1 000 inhabitants),2018,33.38
5400,Narvik (-2019),80-84 years,Residents in dwellings,2018,27.0
5401,Narvik (-2019),80-84 years,Residents in dwellings (per 1 000 inhabitants),2018,57.32
5402,Narvik (-2019),85-89 years,Residents in dwellings,2018,27.0
5403,Narvik (-2019),85-89 years,Residents in dwellings (per 1 000 inhabitants),2018,79.18
5404,Narvik (-2019),90 years or older,Residents in dwellings,2018,49.0
5405,Narvik (-2019),90 years or older,Residents in dwellings (per 1 000 inhabitants),2018,234.44
5406,Narvik (-2019),Unknown age,Residents in dwellings,2018,
5407,Narvik (-2019),Unknown age,Residents in dwellings (per 1 000 inhabitants),2018,
5408,Bindal,"Years, total",Residents in dwellings,2018,24.0
5409,Bindal,"Years, total",Residents in dwellings (per 1 000 inhabitants),2018,16.56
5410,Bindal,Under 67 years,Residents in dwellings,2018,
5411,Bindal,Under 67 years,Residents in dwellings (per 1 000 inhabitants),2018,
5412,Bindal,67-74 years,Residents in dwellings,2018,
5413,Bindal,67-74 years,Residents in dwellings (per 1 000 inhabitants),2018,
5414,Bindal,75-79 years,Residents in dwellings,2018,
5415,Bindal,75-79 years,Residents in dwellings (per 1 000 inhabitants),2018,
5416,Bindal,80-84 years,Residents in dwellings,2018,
5417,Bindal,80-84 years,Residents in dwellings (per 1 000 inhabitants),2018,
5418,Bindal,85-89 years,Residents in dwellings,2018,
5419,Bindal,85-89 years,Residents in dwellings (per 1 000 inhabitants),2018,
5420,Bindal,90 years or older,Residents in dwellings,2018,
5421,Bindal,90 years or older,Residents in dwellings (per 1 000 inhabitants),2018,
5422,Bindal,Unknown age,Residents in dwellings,2018,
5423,Bindal,Unknown age,Residents in dwellings (per 1 000 inhabitants),2018,
5424,Sømna,"Years, total",Residents in dwellings,2018,25.0
5425,Sømna,"Years, total",Residents in dwellings (per 1 000 inhabitants),2018,12.42
5426,Sømna,Under 67 years,Residents in dwellings,2018,
5427,Sømna,Under 67 years,Residents in dwellings (per 1 000 inhabitants),2018,
5428,Sømna,67-74 years,Residents in dwellings,2018,
5429,Sømna,67-74 years,Residents in dwellings (per 1 000 inhabitants),2018,
5430,Sømna,75-79 years,Residents in dwellings,2018,
5431,Sømna,75-79 years,Residents in dwellings (per 1 000 inhabitants),2018,
5432,Sømna,80-84 years,Residents in dwellings,2018,
5433,Sømna,80-84 years,Residents in dwellings (per 1 000 inhabitants),2018,
5434,Sømna,85-89 years,Residents in dwellings,2018,
5435,Sømna,85-89 years,Residents in dwellings (per 1 000 inhabitants),2018,
5436,Sømna,90 years or older,Residents in dwellings,2018,
5437,Sømna,90 years or older,Residents in dwellings (per 1 000 inhabitants),2018,
5438,Sømna,Unknown age,Residents in dwellings,2018,
5439,Sømna,Unknown age,Residents in dwellings (per 1 000 inhabitants),2018,
5440,Brønnøy,"Years, total",Residents in dwellings,2018,143.0
5441,Brønnøy,"Years, total",Residents in dwellings (per 1 000 inhabitants),2018,18.06
5442,Brønnøy,Under 67 years,Residents in dwellings,2018,72.0
5443,Brønnøy,Under 67 years,Residents in dwellings (per 1 000 inhabitants),2018,10.86
5444,Brønnøy,67-74 years,Residents in dwellings,2018,9.0
5445,Brønnøy,67-74 years,Residents in dwellings (per 1 000 inhabitants),2018,13.56
5446,Brønnøy,75-79 years,Residents in dwellings,2018,8.0
5447,Brønnøy,75-79 years,Residents in dwellings (per 1 000 inhabitants),2018,32.38
5448,Brønnøy,80-84 years,Residents in dwellings,2018,15.0
5449,Brønnøy,80-84 years,Residents in dwellings (per 1 000 inhabitants),2018,80.22
5450,Brønnøy,85-89 years,Residents in dwellings,2018,21.0
5451,Brønnøy,85-89 years,Residents in dwellings (per 1 000 inhabitants),2018,173.56
5452,Brønnøy,90 years or older,Residents in dwellings,2018,18.0
5453,Brønnøy,90 years or older,Residents in dwellings (per 1 000 inhabitants),2018,285.72
5454,Brønnøy,Unknown age,Residents in dwellings,2018,
5455,Brønnøy,Unknown age,Residents in dwellings (per 1 000 inhabitants),2018,
5456,Vega,"Years, total",Residents in dwellings,2018,
5457,Vega,"Years, total",Residents in dwellings (per 1 000 inhabitants),2018,
5458,Vega,Under 67 years,Residents in dwellings,2018,
5459,Vega,Under 67 years,Residents in dwellings (per 1 000 inhabitants),2018,
5460,Vega,67-74 years,Residents in dwellings,2018,
5461,Vega,67-74 years,Residents in dwellings (per 1 000 inhabitants),2018,
5462,Vega,75-79 years,Residents in dwellings,2018,
5463,Vega,75-79 years,Residents in dwellings (per 1 000 inhabitants),2018,
5464,Vega,80-84 years,Residents in dwellings,2018,
5465,Vega,80-84 years,Residents in dwellings (per 1 000 inhabitants),2018,
5466,Vega,85-89 years,Residents in dwellings,2018,
5467,Vega,85-89 years,Residents in dwellings (per 1 000 inhabitants),2018,
5468,Vega,90 years or older,Residents in dwellings,2018,
5469,Vega,90 years or older,Residents in dwellings (per 1 000 inhabitants),2018,
5470,Vega,Unknown age,Residents in dwellings,2018,
5471,Vega,Unknown age,Residents in dwellings (per 1 000 inhabitants),2018,
5472,Vevelstad,"Years, total",Residents in dwellings,2018,
5473,Vevelstad,"Years, total",Residents in dwellings (per 1 000 inhabitants),2018,
5474,Vevelstad,Under 67 years,Residents in dwellings,2018,
5475,Vevelstad,Under 67 years,Residents in dwellings (per 1 000 inhabitants),2018,
5476,Vevelstad,67-74 years,Residents in dwellings,2018,
5477,Vevelstad,67-74 years,Residents in dwellings (per 1 000 inhabitants),2018,
5478,Vevelstad,75-79 years,Residents in dwellings,2018,
5479,Vevelstad,75-79 years,Residents in dwellings (per 1 000 inhabitants),2018,
5480,Vevelstad,80-84 years,Residents in dwellings,2018,
5481,Vevelstad,80-84 years,Residents in dwellings (per 1 000 inhabitants),2018,
5482,Vevelstad,85-89 years,Residents in dwellings,2018,
5483,Vevelstad,85-89 years,Residents in dwellings (per 1 000 inhabitants),2018,
5484,Vevelstad,90 years or older,Residents in dwellings,2018,
5485,Vevelstad,90 years or older,Residents in dwellings (per 1 000 inhabitants),2018,
5486,Vevelstad,Unknown age,Residents in dwellings,2018,
5487,Vevelstad,Unknown age,Residents in dwellings (per 1 000 inhabitants),2018,
5488,Herøy (Nordland),"Years, total",Residents in dwellings,2018,24.0
5489,Herøy (Nordland),"Years, total",Residents in dwellings (per 1 000 inhabitants),2018,13.48
5490,Herøy (Nordland),Under 67 years,Residents in dwellings,2018,8.0
5491,Herøy (Nordland),Under 67 years,Residents in dwellings (per 1 000 inhabitants),2018,5.54
5492,Herøy (Nordland),67-74 years,Residents in dwellings,2018,
5493,Herøy (Nordland),67-74 years,Residents in dwellings (per 1 000 inhabitants),2018,
5494,Herøy (Nordland),75-79 years,Residents in dwellings,2018,
5495,Herøy (Nordland),75-79 years,Residents in dwellings (per 1 000 inhabitants),2018,
5496,Herøy (Nordland),80-84 years,Residents in dwellings,2018,
5497,Herøy (Nordland),80-84 years,Residents in dwellings (per 1 000 inhabitants),2018,
5498,Herøy (Nordland),85-89 years,Residents in dwellings,2018,
5499,Herøy (Nordland),85-89 years,Residents in dwellings (per 1 000 inhabitants),2018,
5500,Herøy (Nordland),90 years or older,Residents in dwellings,2018,
5501,Herøy (Nordland),90 years or older,Residents in dwellings (per 1 000 inhabitants),2018,
5502,Herøy (Nordland),Unknown age,Residents in dwellings,2018,
5503,Herøy (Nordland),Unknown age,Residents in dwellings (per 1 000 inhabitants),2018,
5504,Alstahaug,"Years, total",Residents in dwellings,2018,76.0
5505,Alstahaug,"Years, total",Residents in dwellings (per 1 000 inhabitants),2018,10.24
5506,Alstahaug,Under 67 years,Residents in dwellings,2018,33.0
5507,Alstahaug,Under 67 years,Residents in dwellings (per 1 000 inhabitants),2018,5.42
5508,Alstahaug,67-74 years,Residents in dwellings,2018,5.0
5509,Alstahaug,67-74 years,Residents in dwellings (per 1 000 inhabitants),2018,6.8
5510,Alstahaug,75-79 years,Residents in dwellings,2018,7.0
5511,Alstahaug,75-79 years,Residents in dwellings (per 1 000 inhabitants),2018,25.36
5512,Alstahaug,80-84 years,Residents in dwellings,2018,10.0
5513,Alstahaug,80-84 years,Residents in dwellings (per 1 000 inhabitants),2018,62.12
5514,Alstahaug,85-89 years,Residents in dwellings,2018,9.0
5515,Alstahaug,85-89 years,Residents in dwellings (per 1 000 inhabitants),2018,84.12
5516,Alstahaug,90 years or older,Residents in dwellings,2018,12.0
5517,Alstahaug,90 years or older,Residents in dwellings (per 1 000 inhabitants),2018,214.28
5518,Alstahaug,Unknown age,Residents in dwellings,2018,
5519,Alstahaug,Unknown age,Residents in dwellings (per 1 000 inhabitants),2018,
5520,Leirfjord,"Years, total",Residents in dwellings,2018,43.0
